Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2004","2004","ha","19000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2004","2004","kg/ha","894.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2005","2005","ha","27000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2005","2005","kg/ha","814.8","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2006","2006","ha","12000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2006","2006","kg/ha","1000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2007","2007","ha","12000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2007","2007","kg/ha","1666.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2008","2008","ha","12000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2008","2008","kg/ha","1833.3","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2009","2009","ha","10000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2009","2009","kg/ha","1900","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2010","2010","ha","5000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2010","2010","kg/ha","3000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2011","2011","ha","5000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2011","2011","kg/ha","3000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2012","2012","ha","5000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2012","2012","kg/ha","3000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2013","2013","ha","5000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2013","2013","kg/ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2014","2014","ha","1515","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2014","2014","kg/ha","2484.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2015","2015","ha","2693","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2015","2015","kg/ha","2320.2","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2016","2016","ha","3376","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2016","2016","kg/ha","2226.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2017","2017","ha","2980","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2017","2017","kg/ha","1628","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2018","2018","ha","1270","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2018","2018","kg/ha","1814.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2019","2019","ha","1401","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2019","2019","kg/ha","1937.2","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2020","2020","ha","1437","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2020","2020","kg/ha","1318.7","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2021","2021","ha","979","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2021","2021","kg/ha","1583.2","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2022","2022","ha","1213","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2022","2022","kg/ha","1577.1","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2023","2023","ha","1271","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2023","2023","kg/ha","1486.2","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0118","Millet","2024","2024","ha","1127","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2024","2024","kg/ha","1460.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1961","1961","ha","20500","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1961","1961","kg/ha","878","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1962","1962","ha","21000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1962","1962","kg/ha","885.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1963","1963","ha","22500","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1963","1963","kg/ha","871.1","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1964","1964","ha","22500","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1964","1964","kg/ha","915.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1965","1965","ha","24000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1965","1965","kg/ha","904.2","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1966","1966","ha","25500","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1966","1966","kg/ha","886.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1967","1967","ha","18000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1967","1967","kg/ha","833.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1968","1968","ha","27000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1968","1968","kg/ha","911.1","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1969","1969","ha","27000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1969","1969","kg/ha","948.1","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1970","1970","ha","28000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1970","1970","kg/ha","953.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1971","1971","ha","26000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1971","1971","kg/ha","961.5","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1972","1972","ha","30000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1972","1972","kg/ha","980","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1973","1973","ha","36000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1973","1973","kg/ha","900","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1974","1974","ha","33000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1974","1974","kg/ha","960.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1975","1975","ha","33000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1975","1975","kg/ha","969.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1976","1976","ha","35000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1976","1976","kg/ha","965.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1977","1977","ha","37000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1977","1977","kg/ha","945.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","01709.90","Other pulses n.e.c.","1978","1978","ha","37000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","1978","1978","kg/ha","973","E","Estimated value",""
